date,calories,gsr,heart-rate,skin-temp,steps
2015-06-29 00:30Z,1.2,0.000872523,40,92.3,0
2015-06-29 00:31Z,1.2,0.000901986,45,92.3,0
2015-06-29 00:32Z,1.2,0.000927297,41,92.3,0
2015-06-29 00:33Z,1.5,0.000942823,45,92.3,0
2015-06-29 00:34Z,1.6,0.000303143,60,92.3,0
2015-06-29 00:35Z,1.2,0.000592256,46,92.3,0
2015-06-29 00:36Z,1.2,0.000785424,47,92.3,0
2015-06-29 00:37Z,1.2,0.000853417,46,92.3,0
2015-06-29 00:38Z,1.4,0.000901986,45,92.3,0
2015-06-29 00:39Z,1.2,0.00102444,44,93.2,0
2015-06-29 00:40Z,1.2,0.00113805,46,93.2,0
2015-06-29 00:41Z,1.2,0.00118301,45,93.2,0
2015-06-29 00:42Z,1.2,0.00120949,46,93.2,0
2015-06-29 00:43Z,1.2,0.00127832,45,94.1,0
2015-06-29 00:44Z,1.2,0.0013362,46,94.1,0
2015-06-29 00:45Z,1.2,0.00135857,46,94.1,0
2015-06-29 00:46Z,1.2,0.00140445,48,94.1,0
2015-06-29 00:47Z,1.2,0.00167659,46,94.1,0
2015-06-29 00:48Z,1.2,0.00150923,46,94.1,0
2015-06-29 00:49Z,1.3,0.00157756,44,94.1,0
2015-06-29 00:50Z,1.2,0.00169526,46,94.1,0
2015-06-29 00:51Z,1.2,0.00178184,46,95,0
2015-06-29 00:52Z,1.2,0.00178184,47,95,0
2015-06-29 00:53Z,1.2,0.00180168,47,95,0
2015-06-29 00:54Z,1.2,0.00183184,47,95,0
2015-06-29 00:55Z,1.2,0.00186252,47,95,0
2015-06-29 00:56Z,1.2,0.00187285,46,95,0
2015-06-29 00:57Z,1.2,0.00194684,47,95,0
2015-06-29 00:58Z,1.2,0.00194684,48,95,0
2015-06-29 00:59Z,1.3,0.00288404,47,95,0
2015-06-29 01:00Z,1.2,0.00208054,47,95,0
2015-06-29 01:01Z,1.2,0.00213893,46,95,0
2015-06-29 01:02Z,1.2,0.00212712,48,95,0
2015-06-29 01:03Z,1.5,0.00218681,46,95,0
2015-06-29 01:04Z,1.3,0.00161288,51,95,0
2015-06-29 01:05Z,1.2,0.00135107,48,94.1,0
2015-06-29 01:06Z,1.3,0.00135107,43,94.1,0
2015-06-29 01:07Z,1.9,0.00134361,48,93.2,0
2015-06-29 01:08Z,1.4,0.000196856,59,93.2,0
2015-06-29 01:09Z,1.2,0.00110698,45,92.3,0
2015-06-29 01:10Z,2,0.00143589,62,92.3,0
2015-06-29 01:11Z,2.3,0.00129255,75,92.3,0
2015-06-29 01:12Z,1.9,0.00061907,79,92.3,0
2015-06-29 01:13Z,1.8,0.000629436,54,91.4,0
2015-06-29 01:14Z,2,0.000853417,65,91.4,0
2015-06-29 01:15Z,1.2,0.000676396,57,91.4,0
2015-06-29 01:16Z,1.2,0.00138132,43,91.4,0
2015-06-29 01:17Z,1.2,0.00144386,43,91.4,0
2015-06-29 01:18Z,1.6,0.00155158,46,91.4,0
2015-06-29 01:19Z,1.2,0.000374104,44,91.4,0
2015-06-29 01:20Z,1.2,0.00010076,45,91.4,0
2015-06-29 01:21Z,1.2,0.000103587,44,90.5,0
2015-06-29 01:22Z,1.7,0.000103015,48,90.5,0
2015-06-29 01:23Z,1.2,0.000268388,47,90.5,0
2015-06-29 01:24Z,1.2,0.00100757,47,91.4,0
2015-06-29 01:25Z,1.6,0.00116998,45,91.4,0
2015-06-29 01:26Z,1.3,0.000338629,45,92.3,0
2015-06-29 01:27Z,1.6,0.000102447,49,91.4,0
2015-06-29 01:28Z,1.5,0.000122298,50,91.4,0
2015-06-29 01:29Z,1.2,0.000212717,44,91.4,0
2015-06-29 01:30Z,1.2,9.22202e-05,45,90.5,0
2015-06-29 01:31Z,1.2,9.12049e-05,44,90.5,0
2015-06-29 01:32Z,1.3,9.02009e-05,45,90.5,0
2015-06-29 01:33Z,1.2,8.92078e-05,44,90.5,0
2015-06-29 01:34Z,1.3,0.000268388,48,90.5,0
2015-06-29 01:35Z,1.2,0.000342398,43,90.5,0
2015-06-29 01:36Z,1.8,0.000391042,58,90.5,0
2015-06-29 01:37Z,2.4,0.000441679,58,90.5,0
2015-06-29 01:38Z,2.3,0.000399796,81,90.5,0
2015-06-29 01:39Z,2.2,0.000424894,83,90.5,0
2015-06-29 01:40Z,2.4,0.000501643,83,90.5,0
2015-06-29 01:41Z,1.9,0.000477266,81,90.5,8
2015-06-29 01:42Z,2.1,0.000566603,87,90.5,0
2015-06-29 01:43Z,2.1,0.000498874,74,90.5,0
2015-06-29 01:44Z,2,0.000602172,80,91.4,0
2015-06-29 01:45Z,1.6,0.000490659,58,91.4,0
2015-06-29 01:46Z,1.8,0.00011896,50,90.5,0
2015-06-29 01:47Z,1.3,0.000318626,48,91.4,0
2015-06-29 01:48Z,2.3,0.000331214,55,91.4,12
2015-06-29 01:49Z,2.2,0.000216279,88,91.4,12
2015-06-29 01:50Z,2.3,0.000446596,79,91.4,0
2015-06-29 01:51Z,2.4,0.000451567,72,91.4,9
2015-06-29 01:52Z,2.9,0.000530192,84,91.4,17
2015-06-29 01:53Z,4,0.000507227,90,91.4,38
2015-06-29 01:54Z,2.4,0.000474632,83,91.4,0
2015-06-29 01:55Z,2.1,0.000417897,83,91.4,0
2015-06-29 01:56Z,2.3,0.000595543,81,91.4,0
2015-06-29 01:57Z,2.4,0.000582503,76,91.4,0
2015-06-29 01:58Z,2.1,0.000548095,71,91.4,0
2015-06-29 01:59Z,2.1,0.000592256,83,91.4,0
2015-06-29 02:00Z,2.3,0.000560365,81,91.4,0
2015-06-29 02:01Z,2.3,0.000647099,90,91.4,0
2015-06-29 02:02Z,2.8,0.000730894,102,91.4,11
2015-06-29 02:03Z,8.4,0.000718858,104,91.4,89
2015-06-29 02:04Z,9.5,0.00065069,100,91.4,102
2015-06-29 02:05Z,4,0.00071489,88,91.4,29
2015-06-29 02:06Z,9.1,0.000579287,94,91.4,95
2015-06-29 02:07Z,10.1,0.000527265,96,91.4,101
2015-06-29 02:08Z,4.8,0.00065069,89,91.4,40
2015-06-29 02:09Z,4.9,0.000560365,92,91.4,56
2015-06-29 02:10Z,9.5,0.000763986,99,91.4,96
2015-06-29 02:11Z,6,0.000917088,105,92.3,62
2015-06-29 02:12Z,2.3,0.00105319,99,92.3,0
2015-06-29 02:13Z,2.2,0.00178184,89,92.3,0
2015-06-29 02:14Z,2.3,0.00232409,83,92.3,0
2015-06-29 02:15Z,2.2,0.00275912,89,92.3,19
2015-06-29 02:16Z,2,0.0024428,90,91.4,0
2015-06-29 02:17Z,2.3,0.00291615,89,91.4,0
2015-06-29 02:18Z,2.5,0.00219895,79,91.4,0
2015-06-29 02:19Z,2.6,0.0034429,82,91.4,10
2015-06-29 02:20Z,9,0.000734951,99,91.4,102
2015-06-29 02:21Z,9.9,0.00348122,101,91.4,98
2015-06-29 02:22Z,7,0.00636426,101,91.4,78
2015-06-29 02:23Z,8.5,0.00743114,116,91.4,77
2015-06-29 02:24Z,2.3,0.0104157,95,92.3,11
2015-06-29 02:25Z,2.3,0.0179169,96,92.3,9
2015-06-29 02:26Z,2,0.00436806,87,92.3,0
2015-06-29 02:27Z,2.5,0.0251128,89,91.4,0
2015-06-29 02:28Z,6.4,0.0393192,102,91.4,87
2015-06-29 02:29Z,7.9,0.0342381,104,90.5,86
2015-06-29 02:30Z,6.5,0.138125,100,90.5,58
2015-06-29 02:31Z,2.3,0.691486,107,91.4,0
2015-06-29 02:32Z,2.4,0.906924,89,91.4,0
2015-06-29 02:33Z,2.4,0.518543,91,91.4,0
2015-06-29 02:34Z,2.7,0.83006,92,91.4,0
2015-06-29 02:35Z,2.4,0.738975,97,91.4,0
2015-06-29 02:36Z,2.3,1.30684,95,91.4,0
2015-06-29 02:37Z,2.3,1.8521,94,91.4,0
2015-06-29 02:38Z,1.7,2.83634,84,91.4,0
2015-06-29 02:39Z,1.7,2.82068,81,91.4,0
2015-06-29 02:40Z,1.9,1.32872,77,90.5,0
2015-06-29 02:41Z,1.9,2.11522,70,90.5,0
2015-06-29 02:42Z,2.5,2.41572,85,90.5,0
2015-06-29 02:43Z,2.5,1.78171,85,90.5,0
2015-06-29 02:44Z,2.4,2.12696,98,90.5,0
2015-06-29 02:45Z,3.1,2.71348,99,90.5,16
2015-06-29 02:46Z,2.5,2.31109,88,90.5,0
2015-06-29 02:47Z,2.5,2.33681,92,90.5,0
2015-06-29 02:48Z,2,1.9575,81,90.5,0
2015-06-29 02:49Z,1.3,0.958537,67,90.5,0
2015-06-29 02:50Z,2.3,1.36601,81,90.5,0
2015-06-29 02:51Z,2.4,1.51749,80,90.5,0
2015-06-29 02:52Z,2.4,1.8521,91,91.4,0
2015-06-29 02:53Z,2.3,1.60385,82,91.4,0
2015-06-29 02:54Z,2.3,1.35847,94,91.4,0
2015-06-29 02:55Z,2.4,1.11922,102,91.4,0
2015-06-29 02:56Z,2.5,1.9467,103,91.4,0
2015-06-29 02:57Z,2.5,1.62171,95,91.4,0
2015-06-29 02:58Z,1.7,1.99028,100,91.4,0
2015-06-29 02:59Z,2.4,0.173312,95,90.5,0
2015-06-29 03:00Z,2.4,1.17639,91,91.4,0
2015-06-29 03:01Z,2.1,2.37594,98,91.4,0
2015-06-29 03:02Z,2.7,2.10354,85,91.4,13
2015-06-29 03:03Z,2.5,2.59595,92,91.4,0
2015-06-29 03:04Z,2.5,2.77423,101,91.4,0
2015-06-29 03:05Z,2.2,2.45617,105,91.4,0
2015-06-29 03:06Z,2.3,2.12696,92,91.4,0
2015-06-29 03:07Z,2.1,2.71348,97,90.5,0
2015-06-29 03:08Z,2.2,2.33681,91,90.5,8
2015-06-29 03:09Z,2.9,2.99775,92,90.5,7
2015-06-29 03:10Z,2.4,2.99775,87,90.5,0
2015-06-29 03:11Z,2.2,2.80511,95,90.5,0
2015-06-29 03:12Z,2.8,11.8289,96,90.5,0
2015-06-29 03:13Z,3,2.94839,108,90.5,6
2015-06-29 03:14Z,3.8,6.54236,106,90.5,31
2015-06-29 03:15Z,11.7,10.1869,108,90.5,131
2015-06-29 03:16Z,5,12.0269,95,90.5,19
2015-06-29 03:17Z,3.1,6.95307,87,90.5,11
2015-06-29 03:18Z,2.8,4.96071,96,90.5,14
2015-06-29 03:19Z,3.6,3.42364,104,91.4,33
2015-06-29 03:20Z,3,0.811885,113,91.4,0
2015-06-29 03:21Z,2.7,1.36601,99,91.4,0
2015-06-29 03:22Z,3.1,1.08266,82,91.4,20
2015-06-29 03:23Z,5.6,1.93595,85,90.5,55
2015-06-29 03:24Z,2.4,2.13876,85,90.5,0
2015-06-29 03:25Z,2.5,1.55146,91,90.5,0
2015-06-29 03:26Z,2.4,2.53911,97,90.5,0
2015-06-29 03:27Z,2.5,2.80511,96,90.5,0
2015-06-29 03:28Z,2.3,1.99028,80,90.5,0
2015-06-29 03:29Z,2.4,2.32392,84,90.5,0
2015-06-29 03:30Z,2.3,1.5429,87,90.5,0
2015-06-29 03:31Z,1.9,2.11522,79,90.5,0
2015-06-29 03:32Z,1.8,1.99028,84,90.5,0
2015-06-29 03:33Z,1.9,1.42786,72,90.5,0
2015-06-29 03:34Z,1.8,1.29963,77,90.5,0
2015-06-29 03:35Z,1.9,1.86238,74,90.5,0
2015-06-29 03:36Z,2.3,1.38888,70,90.5,8
2015-06-29 03:37Z,2.3,1.41214,81,91.4,0
2015-06-29 03:38Z,2.5,0.862852,92,91.4,11
2015-06-29 03:39Z,2.6,0.42722,84,91.4,0
2015-06-29 03:40Z,3,0.726805,87,91.4,26
2015-06-29 03:41Z,9.4,0.533094,92,91.4,94
2015-06-29 03:42Z,10.2,0.776719,103,91.4,98
2015-06-29 03:43Z,8,0.296483,106,91.4,85
2015-06-29 03:44Z,4.9,0.282075,116,92.3,44
2015-06-29 03:45Z,4.3,0.244267,98,92.3,55
2015-06-29 03:46Z,8.7,0.120943,94,92.3,85
2015-06-29 03:47Z,2.1,0.355898,92,92.3,0
2015-06-29 03:48Z,8.4,0.399766,91,93.2,99
2015-06-29 03:49Z,5.4,0.289991,108,93.2,45
2015-06-29 03:50Z,11.2,0.413265,123,92.3,103
2015-06-29 03:51Z,10,0.367916,120,92.3,88
2015-06-29 03:52Z,2.5,0.42722,110,93.2,0
2015-06-29 03:53Z,3,0.444097,99,92.3,10
2015-06-29 03:54Z,2.6,0.417865,104,92.3,0
2015-06-29 03:55Z,2.6,0.595498,108,92.3,0
2015-06-29 03:56Z,2.7,0.539029,106,92.3,0
2015-06-29 03:57Z,9.7,2.65407,99,91.4,107
2015-06-29 03:58Z,6.1,0.0507202,96,91.4,47
2015-06-29 03:59Z,1.7,1.69513,83,91.4,0
2015-06-29 04:00Z,1.4,1.80154,68,91.4,0
2015-06-29 04:01Z,1.3,1.48426,65,91.4,0
2015-06-29 04:02Z,1.2,1.32872,67,91.4,0
2015-06-29 04:03Z,1.4,1.08266,58,92.3,0
2015-06-29 04:04Z,1.5,0.554155,65,92.3,0
2015-06-29 04:05Z,2.1,0.0512848,70,92.3,0
2015-06-29 04:06Z,2.5,0.431975,81,92.3,9
2015-06-29 04:07Z,2.6,0.417865,91,92.3,11
2015-06-29 04:08Z,2.5,0.248357,97,92.3,12
2015-06-29 04:09Z,2.3,0.241578,85,92.3,0
2015-06-29 04:10Z,2.5,0.151753,85,93.2,0
2015-06-29 04:11Z,2.3,0.21867,94,93.2,0
2015-06-29 04:12Z,3.8,0.0107674,98,94.1,38
2015-06-29 04:13Z,2,0.313356,96,95,0
2015-06-29 04:14Z,2.2,0.245623,85,95.9,10
2015-06-29 04:15Z,2.3,0.223565,85,95.9,0
2015-06-29 04:16Z,2.4,0.145986,96,95.9,0
2015-06-29 04:17Z,2.4,0.213882,89,96.8,0
2015-06-29 04:18Z,2.4,0.224806,84,97.7,0
2015-06-29 04:19Z,2.3,0.223565,81,98.6,0
2015-06-29 04:20Z,2.4,0.222331,85,98.6,0
2015-06-29 04:21Z,3.7,0.195755,86,98.6,26
2015-06-29 04:22Z,2.7,0.184192,77,98.6,0
2015-06-29 04:23Z,2.8,0.185214,92,97.7,0
2015-06-29 04:24Z,3.9,0.105314,90,96.8,32
2015-06-29 04:25Z,4.5,0.103008,87,95.9,25
2015-06-29 04:26Z,3.2,0.0932397,89,95.9,17
2015-06-29 04:27Z,2.3,0.0598819,102,95,0
2015-06-29 04:28Z,2.5,0.0882191,94,95,0
2015-06-29 04:29Z,2.5,0.0703082,85,95.9,0
2015-06-29 04:30Z,2.3,0.0776738,90,96.8,0
2015-06-29 04:31Z,2.3,0.0892011,87,96.8,0
2015-06-29 04:32Z,2.4,0.0718822,89,96.8,0
2015-06-29 04:33Z,2.3,0.099643,85,96.8,0
2015-06-29 04:34Z,2.5,0.099093,81,97.7,0
2015-06-29 04:35Z,2.1,0.111925,82,97.7,0
2015-06-29 04:36Z,2.4,0.118951,95,96.8,0
2015-06-29 04:37Z,2.5,0.0665224,87,96.8,0
2015-06-29 04:38Z,2.4,0.0524329,82,96.8,0
2015-06-29 04:39Z,2.6,0.0464215,84,96.8,0
2015-06-29 04:40Z,2.4,0.0471988,82,96.8,0
2015-06-29 04:41Z,2.4,0.0471988,82,96.8,0
2015-06-29 04:42Z,2.6,0.0408725,89,96.8,0
2015-06-29 04:43Z,2.6,0.0357882,85,95.9,0
2015-06-29 04:44Z,2.5,0.0344281,81,96.8,0
2015-06-29 04:45Z,2.5,0.031861,84,96.8,0
2015-06-29 04:46Z,3.1,0.0316852,87,97.7,14
2015-06-29 04:47Z,2.6,0.0229845,108,97.7,20
2015-06-29 04:48Z,3.2,0.0342381,101,96.8,16
2015-06-29 04:49Z,2.1,0.0320379,100,95.9,0
2015-06-29 04:50Z,2,0.00369976,90,94.1,0
2015-06-29 04:51Z,2.2,0.00415579,99,93.2,0
2015-06-29 04:52Z,2.2,0.0180163,88,92.3,0
2015-06-29 04:53Z,2.2,0.0135104,91,92.3,0
2015-06-29 04:54Z,2.4,0.0157752,89,92.3,0
2015-06-29 04:55Z,2.5,0.0168586,80,93.2,0
2015-06-29 04:56Z,2.4,0.0179169,75,95,0
2015-06-29 04:57Z,2.4,0.018318,77,95.9,0
2015-06-29 04:58Z,2.6,0.0206901,82,96.8,0
2015-06-29 04:59Z,2.6,0.0197939,86,97.7,0
2015-06-29 05:00Z,2.4,0.020237,79,97.7,0
2015-06-29 05:01Z,2.6,0.0185219,72,98.6,0
2015-06-29 05:02Z,2.4,0.0177196,77,98.6,0
2015-06-29 05:03Z,2.5,0.0167655,80,98.6,7
2015-06-29 05:04Z,4.1,0.0142793,91,97.7,48
2015-06-29 05:05Z,4,0.0164894,99,97.7,26
2015-06-29 05:06Z,2.2,0.0138895,91,96.8,0
2015-06-29 05:07Z,1.9,0.0152599,75,95.9,0
2015-06-29 05:08Z,1.9,0.0114433,86,95,0
2015-06-29 05:09Z,1.7,0.0107674,74,94.1,0
2015-06-29 05:10Z,2.4,0.010708,76,94.1,9
2015-06-29 05:11Z,1.9,0.0110696,76,94.1,11
2015-06-29 05:12Z,2.8,0.00807444,81,94.1,0
2015-06-29 05:13Z,2.6,0.0123654,85,94.1,0
2015-06-29 05:14Z,2,0.00892034,75,94.1,0
2015-06-29 05:15Z,2.6,0.009428,67,94.1,0
2015-06-29 05:16Z,2.2,0.011635,81,93.2,0
2015-06-29 05:17Z,2.2,0.00830102,87,93.2,0
2015-06-29 05:18Z,1.7,0.00858133,80,93.2,0
2015-06-29 05:19Z,1.6,0.0071884,82,93.2,0
2015-06-29 05:20Z,2,0.00275912,77,93.2,0
2015-06-29 05:21Z,2.8,0.0104735,83,93.2,11
2015-06-29 05:22Z,2.7,0.00551123,87,93.2,18
2015-06-29 05:23Z,2.5,0.00348122,82,93.2,13
2015-06-29 05:24Z,2.1,0.00277444,79,94.1,0
2015-06-29 05:25Z,2.1,0.006055,80,94.1,0
2015-06-29 05:26Z,1.6,0.00734933,82,94.1,0
2015-06-29 05:27Z,2,0.00781069,79,94.1,0
2015-06-29 05:28Z,2,0.00763966,83,94.1,0
2015-06-29 05:29Z,2,0.00283655,83,93.2,0
2015-06-29 05:30Z,1.6,0.00298143,78,93.2,0
2015-06-29 05:31Z,1.8,0.00545056,80,93.2,0
2015-06-29 05:32Z,2,0.00524342,79,93.2,0
2015-06-29 05:33Z,1.8,0.00132149,75,93.2,0
2015-06-29 05:34Z,2.3,0.00391032,74,93.2,12
2015-06-29 05:35Z,2.3,0.00498862,80,93.2,0
2015-06-29 05:36Z,1.4,0.00411004,76,93.2,0
2015-06-29 05:37Z,1.8,0.00454062,76,93.2,0
2015-06-29 05:38Z,2.5,0.00278984,79,93.2,12
2015-06-29 05:39Z,5.8,0.00417886,105,92.3,52
2015-06-29 05:40Z,2.5,0.00395385,96,92.3,11
2015-06-29 05:41Z,2.1,0.00479903,83,92.3,0
2015-06-29 05:42Z,2.5,0.00269871,90,92.3,0
2015-06-29 05:43Z,2.6,0.00309921,92,92.3,17
2015-06-29 05:44Z,2.9,0.00315111,103,92.3,9
2015-06-29 05:45Z,4,0.00436806,96,92.3,39
2015-06-29 05:46Z,2.8,0.00388873,94,92.3,0
2015-06-29 05:47Z,2.5,0.00639959,92,92.3,0
2015-06-29 05:48Z,2.5,0.00369976,88,93.2,0
2015-06-29 05:49Z,2.6,0.00357891,97,94.1,0
2015-06-29 05:50Z,2.5,0.00350054,83,95,0
2015-06-29 05:51Z,2.3,0.00422538,73,95.9,0
2015-06-29 05:52Z,2.2,0.00434395,78,95.9,0
2015-06-29 05:53Z,2.5,0.00422538,81,96.8,0
2015-06-29 05:54Z,2.5,0.00395385,79,97.7,0
2015-06-29 05:55Z,2.5,0.00415579,80,97.7,0
2015-06-29 05:56Z,2.6,0.00446585,79,97.7,0
2015-06-29 05:57Z,2.6,0.00451556,82,98.6,0
2015-06-29 05:58Z,2.3,0.00527252,83,98.6,0
2015-06-29 05:59Z,2.3,0.00619055,89,98.6,0
2015-06-29 06:00Z,2.3,0.00776758,93,99.5,0
2015-06-29 06:01Z,2.5,0.022606,80,100.4,0
2015-06-29 06:02Z,3,0.00714872,83,99.5,27
2015-06-29 06:03Z,4.7,0.0150086,97,98.6,25
2015-06-29 06:04Z,2.6,0.00142796,99,97.7,0
2015-06-29 06:05Z,6.2,0.0205759,106,96.8,68
2015-06-29 06:06Z,6.2,0.0980021,93,95.9,74
2015-06-29 06:07Z,3.6,0.0632898,93,95,13
2015-06-29 06:08Z,2.4,0.0168586,88,94.1,0
2015-06-29 06:09Z,2.6,0.156877,86,93.2,11
2015-06-29 06:10Z,2.3,0.0582474,94,92.3,0
2015-06-29 06:11Z,2.2,0.0122971,92,91.4,0
2015-06-29 06:12Z,2.4,0.042723,88,91.4,0
2015-06-29 06:13Z,2.4,0.0311634,88,91.4,0
2015-06-29 06:14Z,2.4,0.0431986,92,91.4,0
2015-06-29 06:15Z,2.2,0.0150086,95,90.5,0
2015-06-29 06:16Z,2.3,0.0363874,94,90.5,0
2015-06-29 06:17Z,2.3,0.0410994,86,90.5,0
2015-06-29 06:18Z,2.3,0.203488,91,90.5,0
2015-06-29 06:19Z,2.1,0.231115,86,90.5,0
2015-06-29 06:20Z,2.4,0.213882,92,90.5,0
2015-06-29 06:21Z,2.3,0.099643,72,90.5,0
2015-06-29 06:22Z,2.2,0.0605484,87,90.5,0
2015-06-29 06:23Z,2.2,0.0369967,86,90.5,0
2015-06-29 06:24Z,2.3,0.0369967,90,90.5,0
2015-06-29 06:25Z,2.2,0.0388864,88,90.5,0
2015-06-29 06:26Z,2,0.0444108,92,90.5,0
2015-06-29 06:27Z,2.3,0.0441657,79,90.5,0
2015-06-29 06:28Z,2.2,0.0114433,84,90.5,0
2015-06-29 06:29Z,2.3,0.0338612,82,90.5,0
2015-06-29 06:30Z,2.2,0.0798535,85,90.5,0
2015-06-29 06:31Z,1.9,0.149254,87,90.5,0
2015-06-29 06:32Z,2.3,0.0501618,87,90.5,0
2015-06-29 06:33Z,2.3,0.0572881,91,90.5,0
2015-06-29 06:34Z,2,0.0521435,84,90.5,0
2015-06-29 06:35Z,2.1,0.0167655,84,90.5,0
2015-06-29 06:36Z,2.2,0.00269871,85,90.5,0
2015-06-29 06:37Z,6.3,0.022111,98,90.5,78
2015-06-29 06:38Z,2.9,0.0346192,80,90.5,3
2015-06-29 06:39Z,2,0.0858111,78,90.5,0
2015-06-29 06:40Z,2.2,0.0133616,77,90.5,0
2015-06-29 06:41Z,2.2,0.0194679,83,90.5,0
2015-06-29 06:42Z,2.2,0.0139666,82,90.5,0
2015-06-29 06:43Z,2.4,0.029649,87,90.5,0
2015-06-29 06:44Z,2.3,0.0338612,87,90.5,0
2015-06-29 06:45Z,2.2,0.0205759,77,90.5,0
2015-06-29 06:46Z,2.2,0.0293226,77,90.5,0
2015-06-29 06:47Z,2.1,0.0444108,73,90.5,0
2015-06-29 06:48Z,2.2,0.0359868,82,90.5,0
2015-06-29 06:49Z,2.3,0.0374085,82,90.5,0
2015-06-29 06:50Z,2.2,0.0386717,82,90.5,0
2015-06-29 06:51Z,2.3,0.0053608,95,90.5,0
2015-06-29 06:52Z,1.8,0.0142004,85,90.5,0
2015-06-29 06:53Z,2,0.00785404,83,89.6,0
2015-06-29 06:54Z,2,0.0110085,87,90.5,0
2015-06-29 06:55Z,2,0.0388864,85,90.5,0
2015-06-29 06:56Z,2.1,0.0229845,79,90.5,0
2015-06-29 06:57Z,2.2,0.0245629,80,90.5,0
2015-06-29 06:58Z,2.3,0.0228576,86,90.5,0
2015-06-29 06:59Z,2.4,0.0223571,103,90.5,0
2015-06-29 07:00Z,2.6,0.0291607,86,91.4,7
2015-06-29 07:01Z,2.2,0.0308203,84,91.4,0
2015-06-29 07:02Z,2.3,0.0355907,76,91.4,0
2015-06-29 07:03Z,2.3,0.00622491,83,90.5,0
2015-06-29 07:04Z,2.2,0.00263962,85,90.5,0
2015-06-29 07:05Z,2.4,0.0161284,89,90.5,0
2015-06-29 07:06Z,2.3,0.0140441,85,90.5,6
2015-06-29 07:07Z,2.4,0.0294854,86,90.5,0
2015-06-29 07:08Z,2.3,0.0261049,77,90.5,0
2015-06-29 07:09Z,1.5,0.0156015,70,90.5,0
2015-06-29 07:10Z,1.9,0.00399786,63,90.5,0
2015-06-29 07:11Z,5,0.00657917,82,90.5,48
2015-06-29 07:12Z,4.8,0.0115069,79,90.5,50
2015-06-29 07:13Z,2,0.00789764,77,90.5,0
2015-06-29 07:14Z,2.3,0.00472,76,90.5,0
2015-06-29 07:15Z,2.4,0.0142004,86,90.5,0
2015-06-29 07:16Z,2.2,0.0208049,84,90.5,0
2015-06-29 07:17Z,2.3,0.0209204,84,90.5,0
2015-06-29 07:18Z,2.3,0.0197939,86,90.5,0
2015-06-29 07:19Z,2.6,0.0165809,82,90.5,12
2015-06-29 07:20Z,2.2,0.0170462,82,89.6,0
2015-06-29 07:21Z,2.3,0.0136608,88,89.6,0
2015-06-29 07:22Z,2.2,0.0169521,77,89.6,8
2015-06-29 07:23Z,2.2,0.0217468,77,89.6,0
2015-06-29 07:24Z,2,0.0218675,67,90.5,0
2015-06-29 07:25Z,1.7,0.0122971,67,90.5,0
2015-06-29 07:26Z,1.8,0.0051003,68,90.5,0
2015-06-29 07:27Z,3.4,0.00595528,75,90.5,22
2015-06-29 07:28Z,1.8,0.00794147,75,90.5,0
2015-06-29 07:29Z,2,0.0125724,84,90.5,0
2015-06-29 07:30Z,1.7,0.0102442,73,90.5,0
2015-06-29 07:31Z,3.2,0.0034429,82,90.5,19
2015-06-29 07:32Z,1.8,0.0129969,72,91.4,0
2015-06-29 07:33Z,2,0.0122292,78,91.4,0
2015-06-29 07:34Z,2.6,0.0121617,71,91.4,15
2015-06-29 07:35Z,2.2,0.00393202,80,91.4,0
2015-06-29 07:36Z,2.2,0.0105901,75,91.4,0
2015-06-29 07:37Z,2.1,0.0115069,66,91.4,0
2015-06-29 07:38Z,1.7,0.0132879,70,91.4,0
2015-06-29 07:39Z,2.1,0.0132146,64,91.4,0
2015-06-29 07:40Z,2.2,0.00794147,70,91.4,0
2015-06-29 07:41Z,1.9,0.00643511,65,91.4,0
2015-06-29 07:42Z,2,0.0111928,72,91.4,0
2015-06-29 07:43Z,1.8,0.0071884,65,91.4,0
2015-06-29 07:44Z,1.9,0.0060886,70,91.4,0
2015-06-29 07:45Z,1.4,0.00680133,65,91.4,0
2015-06-29 07:46Z,1.7,0.0184197,65,92.3,0
2015-06-29 07:47Z,1.7,0.0100755,63,92.3,0
2015-06-29 07:48Z,1.6,0.00576076,66,91.4,0
2015-06-29 07:49Z,2.2,0.00451556,72,92.3,0
2015-06-29 07:50Z,2.4,0.00216273,78,92.3,0
2015-06-29 07:51Z,2.2,0.002669,82,92.3,0
2015-06-29 07:52Z,1.9,0.00296497,62,92.3,0
2015-06-29 07:53Z,1.6,0.00135857,58,92.3,0
2015-06-29 07:54Z,1.8,0.00482567,61,92.3,0
2015-06-29 07:55Z,2.1,0.00355916,56,92.3,0
2015-06-29 07:56Z,1.5,0.00548081,58,92.3,0
2015-06-29 07:57Z,1.4,0.00498862,58,92.3,0
2015-06-29 07:58Z,1.2,0.00557258,59,92.3,0
2015-06-29 07:59Z,1.8,0.00730876,61,92.3,0
2015-06-29 08:00Z,2.2,0.00228582,57,92.3,0
2015-06-29 08:01Z,2.2,0.00159512,72,92.3,0
2015-06-29 08:02Z,1.4,0.00226065,59,92.3,0
2015-06-29 08:03Z,1.5,0.00107677,66,92.3,0
2015-06-29 08:04Z,1.3,0.0024837,64,92.3,0
2015-06-29 08:05Z,1.5,0.00296497,62,92.3,0
2015-06-29 08:06Z,2.1,0.00299798,66,91.4,0
2015-06-29 08:07Z,2.2,0.00331205,69,91.4,0
